techversality,"I get it. Companies are dumping their bloated workforce from reckless hiring sprees. But what about axing those responsible for this mess, including the CEOs? Time to clean house! #layoffs #layoffs2023 #overhiring",2023-02-27 23:29:41+00:00,https://twitter.com/techversality/status/1630349481282609153
FlyerTalkerinA2,"Life After #Layoffs, #NationalDebt, #LongCOVID, US Credit Card #Debt Soars - #Travel Blogger Buzz https://t.co/zeINoaFgy3 TBB on! https://t.co/bTBRXxDR8G",2023-02-27 23:23:01+00:00,https://twitter.com/FlyerTalkerinA2/status/1630347803569319940
DavidSSKCapital,"Cerebral is cutting 15% of its workforce in the latest round of layoffs at the telehealth startup

#job #jobs #layoffs #business #companies #recession #ecoonomy #markets #stockmarkets
 https://t.co/wORP4QHQju",2023-02-27 23:13:39+00:00,https://twitter.com/DavidSSKCapital/status/1630345447654182913
lord_avicenna,Stop tweeting and go work before Elon Lays you off 😂😂 #layoffs u play too much go get some advertising money u r the #CEO,2023-02-27 23:13:28+00:00,https://twitter.com/lord_avicenna/status/1630345401541750785
iteo_apps,"Layoffs at Twitter continue, as 10% of  remaining 2000 people are being let go. Among them is Esther Crawford who was responsible of Twitter Blue verification. #layoffs #Twitter #iteo_news https://t.co/6TBfbak7fK",2023-02-27 23:05:16+00:00,https://twitter.com/iteo_apps/status/1630343335025029121
_supplychainnow,"Manufacturing activity is down, interest in #ChatGPT remains high, and tech skills are still in demand. Join @ScottWLuton and @gregoryswhite for the Supply Chain Buzz!

Listen now: https://t.co/gWk3ykiqNU 
#supplychainnow #supplychain #layoffs #manufacturing #data https://t.co/pNHxqqxsxc",2023-02-27 23:00:19+00:00,https://twitter.com/_supplychainnow/status/1630342091212484611
chris_haroun,"Laying off employees might seem like a good solution for struggling companies, but it's not always the answer. Overdoing it can lead to cutting muscle instead of fat, damaging the company in the long run. #layoffs #business #economy",2023-02-27 22:49:11+00:00,https://twitter.com/chris_haroun/status/1630339291044884481
ItsBrandonBoyd,"#Layoffs: Damn! Both my office buddy &amp; my boss were laid off. Although this #layoff season has been brutal, I have a few words of encouragement for those affected. Just remember that #God wouldn't remove something from your life if He didn't have something better to put in it. 🙌🏾",2023-02-27 22:21:44+00:00,https://twitter.com/ItsBrandonBoyd/status/1630332382988365825
Beachdudeca,#Layoffs https://t.co/G3myMcmfZ8,2023-02-27 22:16:15+00:00,https://twitter.com/Beachdudeca/status/1630331000151756800
EpiqGlobal,"As the economy enters a “#slowcession”, organizations need to be wary about how #layoffs in the law department could have a reverse effect when seeking to reduce costs. To learn more about how giving #legal operations leaders freedom can create value for… https://t.co/LlNOLx9x72",2023-02-27 22:10:26+00:00,https://twitter.com/EpiqGlobal/status/1630329537450975232
Kualafy_com,"Are you in the market for a new job?

Join https://t.co/cBV3kzHDmC, a free resource built just for you!

Free candidate account
Free employer account
Free everything!

#jobs #careers #hiring #recruitertwitter #helpinghands #nowhiring #hiringnow #layoffs #layoff #layoffs2023 #FREE https://t.co/Ssa9GSH9RY",2023-02-27 22:00:30+00:00,https://twitter.com/Kualafy_com/status/1630327035980644353
StanleyEpstein,Tech Layoffs Are Leaving H1B Visa Workers Scrambling for New Jobs https://t.co/86c8krpJH7 #H1BVisa #jobs #layoffs #techlayoffs #technology https://t.co/zoINEaWBVM,2023-02-27 21:53:00+00:00,https://twitter.com/StanleyEpstein/status/1630325149257060353
etf_central,"There have been many news announcements of job cuts across big tech. Learn about what this means for investors here: https://t.co/FtExE8uT8f

#bigtech #layoffs #investors #ETFs  https://t.co/S8BioaQ9bL https://t.co/Rjm4QoDBgm",2023-02-27 21:45:57+00:00,https://twitter.com/etf_central/status/1630323377079566336
JamesHawth,"🚨#Twitter lays off another 10% of its staff, with about 200 employees losing their jobs. The latest cuts hit product managers, data scientists, and engineers who worked on machine learning and site reliability
#layoffs #jobcuts #news

https://t.co/0euJdxvpmU https://t.co/fDLEBzTr01",2023-02-27 21:45:29+00:00,https://twitter.com/JamesHawth/status/1630323260712796165
Traders_Weekly,"Palantir $PLTR joins numerous other publicly traded corporations with job #layoffs. The company announced that it will cut 2% of its workforce, which is about 75 jobs. 

#Tech #Stocks #QQQ #Nasdaq #LaborMarket #Employment",2023-02-27 21:02:15+00:00,https://twitter.com/Traders_Weekly/status/1630312376997142528
MindShareOrg,"While baby boomers &amp; Gen X have gone through crashes before, recent mass #layoffs are new to #Millennial &amp; #GenZ workers—and remaining employees too.

One step #managers can take after #layoffs is to create extra space to check in with #team members. https://t.co/fZPYsE2Dgk #work",2023-02-27 21:01:23+00:00,https://twitter.com/MindShareOrg/status/1630312162504704002
Hireedu,"The recent layoffs in big tech have been scary - should *you* be worried?

#edtech #bigtech #layoffs #jobsecurity #recession https://t.co/peeA8VUHzu",2023-02-27 21:01:16+00:00,https://twitter.com/Hireedu/status/1630312132301422592
chrismcgrawohio,"Tech sector #layoffs have made news recently, but a closer look finds that this job market remains strong. Learn more in this post from @RobertHalf’s Randi Weitzman. #RHThoughtLeader #Technology https://t.co/X1W6OdruRX https://t.co/D67DbKfKx5",2023-02-27 20:49:03+00:00,https://twitter.com/chrismcgrawohio/status/1630309058560544768
microtechgen,3 Tips to Help You Overcome an Increase in Layoffs https://t.co/HaSjSTmEz3 via @MicroTechGen #layoffs #layoffs2023 #layoff,2023-02-27 20:49:00+00:00,https://twitter.com/microtechgen/status/1630309042231836672
piyushsingh099,"I don't always test my code, but when I do, I do it in production.

 #hireme #layoffs #techjokes #shitposting #frontendDev #webdevelopment #remotejobs #hiring 
#FrontEndDeveloper #frontenddev #reactjs #javascript",2023-02-27 20:44:00+00:00,https://twitter.com/piyushsingh099/status/1630307784871890948
Unboxed_mag,"American multinational tech giant Meta is preparing for a fresh round of layoffs that could impact thousands of employees. #costcutting #economicslowdown #facebook #JobCuts #layoffs #markzuckerberg #meta #recession #techlayoff

https://t.co/tmBLJdCYO4 https://t.co/FyJKvsGwDA",2023-02-27 20:41:28+00:00,https://twitter.com/Unboxed_mag/status/1630307150189699073
jamesjrogers,"More than 119,000 tech-sector employees have lost their jobs since the start of 2023, says @Layoffsfyi #layoffs #techlayoffs https://t.co/t8kADb4R0b",2023-02-27 20:20:11+00:00,https://twitter.com/jamesjrogers/status/1630301792763363330
FreedomNetTech,"Meta gives thousands of workers poor performance reviews | Fortune https://t.co/rD3grBLI4Z 

#meta #layoffs https://t.co/5maiQdmpxP",2023-02-27 20:09:00+00:00,https://twitter.com/FreedomNetTech/status/1630298980054695936
DailyKosGuild,"We're reeling from the way @dailykos has handled these #layoffs—pretty unprofessional, if you ask us—but we still have a great deal of work to do and members who need direct and urgent support.",2023-02-27 20:00:34+00:00,https://twitter.com/DailyKosGuild/status/1630296853697667072
